SampID,Treatment,TimeToClear
13764,B,1916.350111
13768,C,2499.654282
13772,C,3095.396887
13777,B,1889.892219
13786,C,1732.491033
13789,B,1607.40487
13795,B,1627.347809
13795,C,2305.330362
13796,A,1954.288834
13798,B,3016.849908
13805,A,1093.843944
13807,A,2636.254137
13809,A,2116.220083
13810,A,1634.948229
13811,C,1806.176535
13813,C,1597.448655
13817,D,2622.972791
13824,B,3174.330049
13829,C,2488.000245
13830,A,3104.749811
13837,B,2122.386376
13841,C,2158.751719
13841,D,1899.115194
13845,B,1605.907005
13847,C,2476.400834
13853,A,1865.655443
13854,A,2823.211564
13857,A,2349.497322
13865,A,2213.02093
13868,B,2044.821576
13876,D,2141.437074
13882,D,2069.677698
13885,B,1539.728633
13885,D,2018.851685
13889,C,2186.783852
13890,A,1619.857474
13890,C,1493.299824
13892,B,1558.216404
13893,D,2593.398697
13894,B,2256.128707
13896,B,2763.586609
13900,A,2387.282058
13902,D,1851.516582
13904,A,1200.469548
13906,B,2331.277606
13906,D,2621.802089
13915,D,2234.924591
13916,B,1684.579371
13917,A,2455.631729
13922,A,1866.795823
13929,A,1986.277398
13930,D,1315.852661
13932,A,2983.260559
13933,C,2200.171856
13936,A,1625.289988
13943,D,1932.778963
13949,B,2814.051021
13953,A,1672.265496
13953,A,2119.376952
13953,C,2487.751988
13954,B,2584.022493
13956,C,2696.378079
13959,B,3015.004928
13965,B,1413.398535
13965,B,1246.115441
13965,B,1324.25638
13967,B,2483.908148
13969,D,2611.52005
13973,B,2299.581229
13974,A,2547.861041
13976,C,1809.05593
13981,D,2023.613604
13985,A,1635.124127
13994,B,2212.939958
13994,D,2856.428389
13998,A,2671.325011
14003,C,2401.190789
14005,B,1121.978455
14007,C,2432.070297
14008,D,2568.297439
14011,D,2484.617508
14029,C,2581.487025
14031,A,2733.992626
14033,A,2140.187746
14033,D,1324.428201
14039,B,3210.498639
14040,C,2393.577974
14043,B,1661.190131
14044,B,1864.467115
14047,A,1967.105742
14048,C,2857.393152
14049,D,2611.439924
14050,C,2703.308349
14052,D,2586.845682
14054,A,2056.442837
14054,B,1942.255561
14062,D,2033.768401
14064,A,1741.832592
14071,B,2799.500266
14071,D,1697.866085
14080,A,2395.538128
14080,C,3126.358592
14081,B,2219.318863
14085,B,2057.181583
14086,B,1516.364426
14086,C,2590.261093
14088,A,1046.857843
14095,B,1794.896053
14095,B,2702.364194
14098,A,2126.023298
14098,A,2815.064452
14101,D,2374.526709
14102,B,1901.442788
14102,D,2817.223955
14106,A,2009.667977
14108,B,2175.251823
14111,A,2917.699261
14136,A,1919.42029
14136,C,2173.947631
14136,D,1955.744126
14138,A,2103.226811
14140,B,1971.552437
14144,D,1830.85002
14145,A,2750.504407
14148,C,1658.453803
14151,B,2078.671914
14152,D,1766.585367
14156,C,2471.659761
14159,D,1734.949913
14162,D,2469.957204
14162,D,2354.788428
14163,C,1482.431941
14163,C,2563.98532
14164,B,1042.083915
14168,A,1881.400963
14168,D,2140.042944
14169,B,1841.92961
14170,A,1922.776831
14174,D,2109.579538
14179,C,1971.279087
14179,D,1817.032676
14184,C,3195.243693
14189,B,1174.97991
14190,D,2664.099239
14192,C,2459.28719
14194,C,2602.325035
14198,B,2353.703221
14202,D,2723.742372
14208,C,1773.055935
14212,B,1834.036962
14214,A,1055.702161
14214,B,1881.378712
14216,B,1756.707933
14222,A,2250.848139
14224,D,2354.427299
14225,A,2307.536518
14227,C,1638.888763
14228,B,2628.922645
14233,C,1973.450897
14235,A,2835.30905
14236,C,1855.65124
14237,C,2436.014244
14238,D,1641.845879
14247,C,1585.14
14248,D,2054.878363
14250,C,1788.755426
14251,D,2328.408841
14252,B,2806.629681
14257,B,2228.790319
14257,C,2474.275874
14258,B,1207.717778
14263,C,921.97798
14264,C,1781.05749
14264,C,1763.341709
14270,D,1766.9571
14273,D,1709.102254
14282,C,3083.506107
14283,A,2180.63454
14284,C,2183.766761
14291,A,1808.92462
14291,B,1708.921631
14301,C,2048.263384
14303,A,1997.140036
14303,B,1889.083439
14306,D,2489.937011
14311,A,1374.468911
14313,C,2608.807399
14314,B,1767.535976
14314,C,2321.958576
14317,C,2941.745996
14326,D,2172.479389
14327,D,1903.90212
14329,C,1499.923844
14334,A,2010.023902
14334,A,1537.053675
14338,A,1623.144058
14338,C,1652.599529
14339,A,1696.357788
14340,B,2276.623694
14343,D,1176.659458
14345,A,2340.967854
14351,C,1770.682823
14354,B,2752.261753
14357,B,2832.372028
14361,C,2329.077919
14371,D,1357.410074
14373,D,1637.906107
14378,D,2312.039259
14379,B,2211.93493
14389,A,1911.752559
14393,B,1825.34483
14396,A,1656.072328
14401,D,2373.855124
14405,A,3233.544846
14406,C,2182.51109
14413,C,2132.301372
14414,B,2450.165861
14416,A,2455.395295
14418,C,1138.239855
14424,A,2249.175813
14424,A,1879.238455
14427,D,1412.455289
14433,B,2270.726378
14434,A,1392.759439
14437,A,1748.388198
14437,D,2293.117594
14438,B,765.5026876
14447,D,1504.260606
14448,D,2700.071815
14449,B,1236.603243
14450,B,2685.266146
14450,C,2392.69596
14454,C,2091.883875
14458,D,1463.627493
14459,B,1825.568539
14459,C,813.5633518
14459,D,1573.390932
14469,B,1919.268239
14470,A,1987.231113
14470,C,2148.444005
14473,A,2314.027134
14479,A,3002.933353
14482,A,2358.056403
14482,C,2003.464283
14493,C,1633.438714
14493,D,2789.704336
14493,D,2142.617848
14495,A,2766.618978
14496,B,1136.582573
14497,B,2524.485162
14498,B,2143.683263
14506,D,1657.200504
14508,C,1819.146851
14514,B,2961.368379
14519,A,1260.434296
14527,B,2290.749209
14530,A,1697.91523
14531,B,2617.91146
14535,A,2690.863582
14538,C,3080.313722
14540,A,2139.742583
14540,A,1476.43635
14541,B,2223.26467
14542,A,1706.242448
14547,D,2291.77299
14549,C,2408.79071
14555,C,2356.267683
14558,B,1550.703266
14568,C,2453.281076
14571,D,1767.121871
14572,D,2333.759007
14575,C,2889.60471
14576,D,903.2520181
14578,B,1208.265261
14581,B,2585.98621
14584,B,2111.056957
14586,A,2612.986812
14587,B,2173.61494
14587,C,3164.679209
14592,B,2275.716412
14593,D,2388.366685
14599,A,2658.111873
14599,C,2651.298474
14601,D,2978.785516
14609,A,2098.194193
14610,B,2196.582174
14612,C,1802.817848
14612,D,2048.920658
14617,A,2042.941061
14617,D,1391.731911
14622,A,1974.144574
14622,A,1623.078433
14627,C,2078.074337
14638,C,2898.228126
14641,C,2262.156588
14641,D,2292.627405
14645,C,2078.168595
14646,D,1532.200559
14647,B,2126.912187
14648,C,2258.625452
14656,D,1354.500528
14657,C,1414.569451
14663,C,2001.092051
14666,C,2155.748325
14668,A,3171.401889
14672,D,2866.149428
14673,C,2074.697363
14674,A,1619.688193
14682,B,2163.224806
14689,A,1028.609774
14693,C,2311.497476
14699,A,2576.942456
14699,D,3558.473797
14703,C,2260.427467
14713,A,2239.424036
14713,C,1853.668439
14715,D,1571.191389
14716,A,2526.841233
14716,A,2160.833149
14720,A,2436.801485
14727,A,2373.195137
14727,A,1738.360383
14729,A,2250.898322
14729,C,1334.658998
14733,A,1857.502854
14735,B,1756.254244
14736,D,2244.835043
14739,B,2655.060924
14740,B,1769.455217
14742,B,1989.613482
14744,C,1701.738716
14747,D,2268.17417
14755,C,2000.544736
14755,C,2366.248638
14759,D,2009.370078
14760,A,2535.568951
14760,A,1906.115185
14774,A,1590.891333
14778,D,1543.336413
14782,C,2276.555086
14787,A,1842.617679
14794,D,1901.764278
14798,A,3149.628433
14804,A,2329.103929
14806,D,2505.86432
14815,B,979.4581668
14818,B,2633.612001
14821,B,3341.21798
14822,C,2931.495451
14825,A,2196.577062
14834,D,1766.832848
14839,A,2460.007764
14839,D,1618.644218
14851,D,2700.10758
14853,D,2039.828147
14854,B,1780.007585
14854,B,2027.832175
14855,D,2020.70039
14856,A,3001.56014
14858,B,2670.048861
14860,A,2649.189953
14861,D,2814.262559
14867,B,729.2234322
14873,D,2679.96845
14875,C,2044.337358
14878,B,2216.610901
14881,B,946.7312326
14883,D,1774.510929
14885,C,2562.411537
14886,C,2677.39103
14887,A,2126.028731
14889,A,2541.731253
14889,B,2693.391288
14890,A,1457.292099
14894,B,2173.811415
14900,D,1100.499585
14901,C,2061.091069
14910,D,2429.882339
14914,B,1875.641049
14920,A,1338.878228
14922,B,1709.442249
14923,C,1855.795995
14925,A,1848.856488
14932,D,3392.443482
14933,A,1672.453946
14933,B,2758.570461
14933,D,1079.590048
14934,C,1810.596523
14935,D,1995.209301
14942,C,2251.485321
14943,A,1225.606945
14950,D,2043.459864
14954,D,2120.369586
14961,B,2197.361403
14963,B,1975.597828
14964,A,2013.707309
14967,A,2262.429337
14967,D,2362.537221
14971,C,1905.116849
14975,C,1926.08957
14985,C,1498.185485
14987,D,1777.498241
14990,D,1638.259845
14992,D,2503.703771
14993,A,2545.652489
14994,A,1905.52962
14998,A,2762.849692
15001,B,2170.535739
15005,D,1474.172858
15008,D,1781.144712
15009,A,2591.834586
15010,C,867.0949696
15011,B,2063.251771
15012,A,2476.809878
15015,A,2612.172478
15016,A,1969.940803
15019,B,1555.519736
15021,C,1912.953406
15021,C,2240.259525
15023,B,1648.073026
15026,A,2014.566541
15026,B,1119.689655
15028,C,3234.798893
15030,B,1111.005017
15038,C,2348.176428
15039,C,2255.302745
15041,D,1575.756157
15044,C,2055.800525
15044,D,2323.524771
15060,A,1744.444597
15063,D,2677.987091
15065,B,1313.259931
15071,D,2393.310917
15087,C,2127.195345
15089,B,1184.068944
15091,A,2018.221824
15093,A,2033.690565
15094,C,2200.209244
15098,D,2668.496117
15107,C,2244.909668
15109,A,2853.089191
15113,D,2143.912342
15119,A,2292.772753
15119,B,1742.221193
15120,C,2016.887126
15122,C,2888.639347
15124,B,1441.882579
15127,B,2256.282731
15134,A,1752.771607
15136,D,2050.854434
15137,A,2630.947534
15139,C,2552.5997
15141,A,2592.544397
15142,D,2197.495737
15148,B,896.153713
15148,C,2366.224386
15148,D,2633.073208
15149,A,1533.979433
15154,D,1230.917996
15171,B,1689.265542
15172,A,2233.98224
15177,B,1760.971435
15178,B,1687.524753
15179,D,2114.234309
15181,B,2921.768903
15184,C,1156.083147
15190,C,2001.279829
15191,B,1877.913995
15191,D,2238.809525
15191,D,2757.470564
15199,B,1873.650854
15203,A,1472.689036
15204,B,2883.744606
15208,D,1183.828163
15218,A,3076.17456
15225,B,2479.019566
15231,A,1740.005926
15231,D,1913.614331
15236,B,2117.596804
15237,A,2373.572756
15238,A,1472.755004
15247,A,2368.183933
15248,D,1402.291461
15249,B,1927.25534
15254,B,2286.007105
15255,A,2023.91466
15258,D,1950.862104
15262,A,2590.977808
15266,A,2870.832306
15270,C,2223.374941
15271,B,2461.568517
15271,C,2508.427018
15271,D,2191.341787
15273,A,2239.408852
15278,A,2690.450855
15280,D,1811.705954
15282,B,2460.440021
15285,A,2352.86099
15286,C,1684.339867
15292,B,1858.018135
15295,D,1373.138613
15296,C,2645.43179
15303,A,1856.741373
15305,B,2712.655255
15309,C,2307.143682
15311,D,2096.887162
15316,D,2152.014168
15317,C,2633.778299
15318,C,2704.051503
15319,C,2309.446157
15321,B,2012.318002
15322,D,2955.233325
15323,C,902.3956734
15325,A,1765.991056
15326,C,1227.052271
15326,D,2388.145348
15329,C,924.4204717
15329,D,2334.921982
15336,A,1646.169852
15338,B,2615.625118
15341,A,1982.678363
15341,C,2639.527354
15345,A,1709.643647
15347,C,2485.979016
15350,D,2560.642918
15352,B,2156.912614
15354,B,1496.955258
15354,B,1747.831328
15357,B,2149.770747
15359,D,2652.740534
15367,D,1646.643481
15368,B,2485.057919
15369,B,2062.440337
15371,D,2298.168255
15373,D,1735.866986
15377,A,2014.465195
15380,A,2386.995137
15388,B,2937.998406
15389,B,1624.384657
15390,B,2846.319124
15392,C,2342.212997
15394,B,1511.66547
15397,D,1781.064261
15404,D,2270.889332
15405,C,2012.964894
15413,D,2733.543874
15417,B,2316.715863
15418,B,2193.224245
15422,A,1603.742691
15424,D,2067.268552
15424,D,2286.011164
15426,C,1462.125962
15429,A,1801.472192
15448,B,2727.168675
15451,A,2052.787489
15462,C,2062.285558
15462,D,2654.29977
15463,D,2341.262491
15464,C,1864.037735
15467,D,2703.14607
15470,C,2533.524342
15473,A,2597.103973
15475,D,1979.77389
15476,B,1698.967938
15477,A,2204.038732
15484,C,2054.74459
15486,C,1892.302789
15499,C,2659.498904
15503,A,1921.030569
15503,D,2678.108987
15511,D,2501.181644
15517,C,1529.695993
15535,B,2261.118603
15537,D,3117.844083
15538,D,2638.531734
15539,A,2674.976288
15541,A,2317.902523
15542,A,1843.21751
15544,D,2105.821467
15547,C,3039.054255
15559,A,1372.666928
15561,D,1334.121879
15567,B,1537.540888
15570,A,1825.095599
15578,D,1573.713608
15581,B,2470.114633
15581,C,2264.423617
15584,A,2090.952069
15584,B,1664.305975
15585,B,1771.997379
15587,C,2477.779505
15588,D,2044.821009
15602,B,1383.048933
15602,C,2383.083218
15605,B,2487.202684
15605,D,1812.621878
15606,A,2209.801114
15610,C,2016.073904
15617,A,1846.560454
15628,C,3631.604986
15631,C,2961.527994
15631,D,2335.317126
15636,B,2100.805171
15640,C,2508.218518
15641,B,2221.135871
15645,B,3159.333587
15647,D,2595.821386
15651,B,2655.262294
15651,D,1022.921582
15652,A,1554.222099
15657,B,1771.685469
15659,C,1561.732911
15662,A,1700.802587
15662,B,1958.26654
15665,A,2418.616099
15672,B,1636.440248
15675,D,2695.892799
15677,C,1473.362186
15678,C,1617.687959
15682,B,1882.70321
15683,C,2396.609721
15686,A,2031.310525
15692,C,1727.72192
15697,D,1875.468549
15702,A,2265.700494
15703,D,2355.945906
15706,A,1750.995886
15707,B,1446.916218
15712,C,1848.019391
15714,A,2608.236027
15719,A,1483.942743
15719,B,1169.696064
15721,A,2066.901472
15721,C,1211.900644
15721,D,3054.797109
15722,B,1538.106677
15725,A,1854.443841
15727,B,1451.874104
15733,A,1333.569956
15734,D,2570.885828
15735,C,2083.821066
15737,C,1230.84333
15737,D,2361.84224
15739,C,2653.490776
15739,D,1218.141189
15752,C,1814.536871
15755,D,1910.913967
15756,B,1040.886329
15757,A,2028.481982
15758,A,2503.860193
15759,B,2081.603861
15762,B,1438.888551
15764,D,2456.758397
15766,D,1228.559266
15777,A,1578.759962
15792,B,1380.933363
15793,C,1968.586303
15797,A,1573.906499
15797,D,2650.210137
15800,B,1435.033776
15800,C,3036.095587
15801,A,1950.413049
15801,D,1919.805543
15804,A,2674.592884
15804,C,2244.712364
15811,D,2525.876598
15821,C,1971.179407
15826,C,2266.609542
15836,A,1756.969828
15840,B,2273.917429
15840,D,3235.007572
15841,A,2724.933418
15841,B,1841.218881
15844,D,2108.628314
15848,C,1833.043429
15850,A,1368.772552
15851,C,1981.871007
15858,A,2573.475971
15862,C,1810.38748
15869,B,1538.593989
15870,A,1243.364435
15872,D,2135.709598
15875,D,2219.099981
15882,B,2231.606808
15884,D,1861.272433
15885,B,1177.67537
15886,D,2085.114745
15888,A,2603.912014
15888,B,1758.227077
15897,B,682.5807728
15898,B,1372.584781
15908,B,1974.373915
15912,A,1612.509038
15915,D,1735.738603
15924,D,2463.649929
15931,D,2231.082467
15935,C,1541.481092
15941,B,1886.114068
15943,A,2677.735642
15943,D,1918.409215
15949,B,1647.547609
15951,C,2012.089493
15956,D,2148.043922
15962,A,1360.367855
15962,D,2136.126142
15963,A,1922.226171
15966,C,2387.252185
15967,D,1852.757866
15973,B,1554.750784
15975,C,2315.635304
15978,A,2166.468426
15984,B,1656.397935
15985,C,1724.1249
15986,D,1897.737916
15990,C,1810.71502
15994,D,2024.566544
15995,B,1981.515405
15995,C,1787.455019
15996,C,2846.599703
15998,C,398.0411831
16001,D,910.634733
16003,C,2772.631193
16022,D,2647.160686
16027,C,1453.754977
16027,C,2424.419696
16028,C,2340.413992
16031,D,2590.56677
16033,D,2491.299045
16040,B,1356.118344
16047,D,2138.516465
16048,B,1679.886299
16052,C,2073.362071
16056,A,1552.742753
16058,A,1522.926294
16059,A,1551.059807
16060,B,735.1370227
16060,D,2362.288991
16069,D,2258.903085
16071,B,2825.040919
16081,C,1428.807023
16089,A,2460.334384
16091,B,1605.502294
16092,C,2337.811398
16098,A,2847.461722
16099,A,2345.225631
16102,B,2110.849731
16103,C,1911.580257
16107,C,1576.24566
16107,D,1791.325117
16109,A,2546.653963
16109,B,1415.897739
16109,C,1371.890301
16112,A,2374.22838
16127,D,2551.754224
16128,C,2048.285717
16128,C,2444.865389
16128,C,1675.490178
16128,C,2417.540682
16129,A,2569.009115
16132,C,1499.126938
16137,A,1906.960066
16137,B,2064.077193
16141,D,2415.744069
16145,D,2193.428473
16148,C,1760.443864
16152,B,3178.276282
16164,A,2427.906416
16165,C,2958.602531
16166,D,2207.767683
16168,D,2687.217073
16170,C,1988.200102
16176,C,2210.58066
16182,B,2139.786123
16185,C,2006.10839
16191,D,2530.083514
16194,D,2076.760473
16201,C,2540.772651
16204,A,1313.810918
16209,A,1912.123251
16215,D,1618.880491
16217,A,2687.870207
16218,B,2717.549021
16219,C,2715.472026
16219,C,2229.160751
16220,A,2814.226987
16220,B,1684.670831
16220,D,2624.221967
16224,A,1153.099019
16224,C,2055.577423
16225,D,842.7052418
16227,A,2420.925346
16230,A,2936.325151
16238,A,2862.333824
16238,C,1662.068482
16242,A,2119.804605
16244,B,1293.143969
16252,D,1991.762945
16256,B,1630.077887
16257,B,2664.135359
16259,A,1338.286737
16260,A,2249.132407
16261,C,1351.388982
16270,B,2149.954187
16274,D,2368.339197
16275,D,2177.568089
16275,D,2309.520205
16277,B,3050.697611
16283,B,1541.212323
16283,D,2170.761673
16286,C,2170.791787
16286,D,1465.202177
16287,D,2190.446877
16288,B,495.4946824
16289,B,2269.405679
16289,C,1907.914206
16290,A,2631.256683
16292,B,2349.603463
16293,B,2539.044328
16294,D,1112.371086
16297,C,2384.68671
16297,D,1425.375113
16302,D,2204.213434
16303,D,1933.383618
16305,B,2407.347899
16307,B,2795.73361
16309,A,1953.48338
16309,C,1685.876917
16309,D,1590.157928
16312,C,2323.510739
16316,A,2064.071943
16316,B,2504.162941
16317,D,2403.490391
16318,D,1581.21695
16319,B,1367.914746
16319,B,1599.678481
16322,C,2233.034377
16324,D,2850.436483
16325,A,733.6336894
16327,B,2775.301163
16328,A,2025.496144
16329,A,1816.074923
16330,B,1479.625812
16332,A,3399.812341
16334,B,1471.105667
16335,D,2151.252464
16337,D,2334.028679
16340,C,1809.398185
16341,B,958.8696634
16344,B,2012.970129
16344,D,2184.553913
16346,A,1733.988407
16348,A,2668.235278
16349,A,2694.917714
16350,D,2480.113496
16356,D,1784.984767
16357,C,2026.566804
16361,B,2363.22
16367,B,2114.826095
16370,C,2542.255103
16375,D,2434.073193
16376,A,1635.749703
16380,B,1163.575455
16384,B,2338.753427
16384,C,1486.982562
16385,D,1469.622123
16391,A,1756.481744
16395,D,1972.665098
16398,D,2612.984319
16399,B,2009.645585
16404,D,2346.339548
16405,B,2228.995276
16405,C,2200.225487
16409,D,1740.758788
16411,A,2170.038991
16421,C,1926.089807
16421,D,1398.910427
16426,D,2452.43823
16429,A,1649.548609
16431,B,2477.028666
16435,C,1370.156475
16437,B,2495.345048
16437,B,1702.067228
16437,C,2057.278052
